305
3.756505e-01 3.756505e-01 -1.973334e-17
3.682848e-01 3.682848e-01 5.781011e-18
3.609191e-01 3.609191e-01 -2.551435e-17
3.535534e-01 3.535534e-01 0.000000e+00
3.461877e-01 3.461877e-01 1.966188e-17
3.388220e-01 3.388220e-01 7.145691e-20
3.314563e-01 3.314563e-01 1.973334e-17
3.240906e-01 3.240906e-01 -1.156202e-17
3.167249e-01 3.167249e-01 1.980480e-17
3.093592e-01 3.093592e-01 -1.149057e-17
3.019935e-01 3.019935e-01 1.402379e-17
2.946278e-01 2.946278e-01 -1.141911e-17
2.872621e-01 2.872621e-01 1.409524e-17
2.798964e-01 2.798964e-01 -1.720012e-17
2.725307e-01 2.725307e-01 1.416670e-17
2.651650e-01 2.651650e-01 -1.712866e-17
2.577993e-01 2.577993e-01 8.385689e-18
2.504337e-01 2.504337e-01 -1.705721e-17
2.430680e-01 2.430680e-01 8.457146e-18
2.357023e-01 2.357023e-01 -1.698575e-17
2.283366e-01 2.283366e-01 8.528603e-18
2.209709e-01 2.209709e-01 -1.691429e-17
2.136052e-01 2.136052e-01 2.747592e-18
2.062395e-01 2.062395e-01 -1.684284e-17
1.988738e-01 1.988738e-01 2.819049e-18
1.915081e-01 1.915081e-01 -7.145691e-20
1.841424e-01 1.841424e-01 2.890506e-18
1.767767e-01 1.767767e-01 0.000000e+00
1.694110e-01 1.694110e-01 2.961963e-18
1.620453e-01 1.620453e-01 -8.707245e-18
1.546796e-01 1.546796e-01 -5.745283e-18
1.473139e-01 1.473139e-01 1.429138e-19
1.399482e-01 1.399482e-01 -8.600060e-18
1.325825e-01 1.325825e-01 -8.564332e-18
1.252168e-01 1.252168e-01 -2.676135e-18
1.178511e-01 1.178511e-01 1.113328e-17
1.104854e-01 1.104854e-01 -8.457146e-18
1.031197e-01 1.031197e-01 -8.421418e-18
9.575404e-02 9.575404e-02 -2.961963e-18
8.838835e-02 8.838835e-02 0.000000e+00
8.102265e-02 8.102265e-02 2.961963e-18
7.365696e-02 7.365696e-02 5.495184e-18
6.629126e-02 6.629126e-02 -4.282166e-18
5.892557e-02 5.892557e-02 1.429138e-19
5.155987e-02 5.155987e-02 2.676135e-18
4.419417e-02 4.419417e-02 0.000000e+00
3.682848e-02 3.682848e-02 -8.314232e-18
2.946278e-02 2.946278e-02 -1.429138e-19
2.209709e-02 2.209709e-02 0.000000e+00
1.473139e-02 1.473139e-02 1.429138e-19
7.365696e-03 7.365696e-03 -1.429138e-19
0.000000e+00 0.000000e+00 0.000000e+00
5.992430e-03 5.992430e-03 5.992430e-03
1.198486e-02 1.198486e-02 1.198486e-02
1.797729e-02 1.797729e-02 1.797729e-02
2.396972e-02 2.396972e-02 2.396972e-02
2.996215e-02 2.996215e-02 2.996215e-02
3.595458e-02 3.595458e-02 3.595458e-02
4.194701e-02 4.194701e-02 4.194701e-02
4.793944e-02 4.793944e-02 4.793944e-02
5.393187e-02 5.393187e-02 5.393187e-02
5.992430e-02 5.992430e-02 5.992430e-02
6.591673e-02 6.591673e-02 6.591673e-02
7.190916e-02 7.190916e-02 7.190916e-02
7.790159e-02 7.790159e-02 7.790159e-02
8.389402e-02 8.389402e-02 8.389402e-02
8.988646e-02 8.988646e-02 8.988646e-02
9.587889e-02 9.587889e-02 9.587889e-02
1.018713e-01 1.018713e-01 1.018713e-01
1.078637e-01 1.078637e-01 1.078637e-01
1.138562e-01 1.138562e-01 1.138562e-01
1.198486e-01 1.198486e-01 1.198486e-01
1.258410e-01 1.258410e-01 1.258410e-01
1.318335e-01 1.318335e-01 1.318335e-01
1.378259e-01 1.378259e-01 1.378259e-01
1.438183e-01 1.438183e-01 1.438183e-01
1.498108e-01 1.498108e-01 1.498108e-01
1.558032e-01 1.558032e-01 1.558032e-01
1.617956e-01 1.617956e-01 1.617956e-01
1.677880e-01 1.677880e-01 1.677880e-01
1.737805e-01 1.737805e-01 1.737805e-01
1.797729e-01 1.797729e-01 1.797729e-01
1.857653e-01 1.857653e-01 1.857653e-01
1.917578e-01 1.917578e-01 1.917578e-01
1.977502e-01 1.977502e-01 1.977502e-01
2.037426e-01 2.037426e-01 2.037426e-01
2.097351e-01 2.097351e-01 2.097351e-01
2.157275e-01 2.157275e-01 2.157275e-01
2.217199e-01 2.217199e-01 2.217199e-01
2.277124e-01 2.277124e-01 2.277124e-01
2.337048e-01 2.337048e-01 2.337048e-01
2.396972e-01 2.396972e-01 2.396972e-01
2.456896e-01 2.456896e-01 2.456896e-01
2.516821e-01 2.516821e-01 2.516821e-01
2.576745e-01 2.576745e-01 2.576745e-01
2.636669e-01 2.636669e-01 2.636669e-01
2.696594e-01 2.696594e-01 2.696594e-01
2.756518e-01 2.756518e-01 2.756518e-01
2.816442e-01 2.816442e-01 2.816442e-01
2.876367e-01 2.876367e-01 2.876367e-01
2.936291e-01 2.936291e-01 2.936291e-01
2.996215e-01 2.996215e-01 2.996215e-01
3.056139e-01 3.056139e-01 3.056139e-01
3.116064e-01 3.116064e-01 3.116064e-01
3.175988e-01 3.175988e-01 3.175988e-01
3.235912e-01 3.235912e-01 3.235912e-01
3.295837e-01 3.295837e-01 3.295837e-01
3.355761e-01 3.355761e-01 3.355761e-01
3.415685e-01 3.415685e-01 3.415685e-01
3.475610e-01 3.475610e-01 3.475610e-01
3.535534e-01 3.535534e-01 3.535534e-01
3.535534e-01 3.609191e-01 3.461877e-01
3.535534e-01 3.682848e-01 3.388220e-01
3.535534e-01 3.756505e-01 3.314563e-01
3.535534e-01 3.830162e-01 3.240906e-01
3.535534e-01 3.903819e-01 3.167249e-01
3.535534e-01 3.977476e-01 3.093592e-01
3.535534e-01 4.051133e-01 3.019935e-01
3.535534e-01 4.124790e-01 2.946278e-01
3.535534e-01 4.198447e-01 2.872621e-01
3.535534e-01 4.272103e-01 2.798964e-01
3.535534e-01 4.345760e-01 2.725307e-01
3.535534e-01 4.419417e-01 2.651650e-01
3.535534e-01 4.493074e-01 2.577993e-01
3.535534e-01 4.566731e-01 2.504337e-01
3.535534e-01 4.640388e-01 2.430680e-01
3.535534e-01 4.714045e-01 2.357023e-01
3.535534e-01 4.787702e-01 2.283366e-01
3.535534e-01 4.861359e-01 2.209709e-01
3.535534e-01 4.935016e-01 2.136052e-01
3.535534e-01 5.008673e-01 2.062395e-01
3.535534e-01 5.082330e-01 1.988738e-01
3.535534e-01 5.155987e-01 1.915081e-01
3.535534e-01 5.229644e-01 1.841424e-01
3.535534e-01 5.303301e-01 1.767767e-01
3.535534e-01 5.376958e-01 1.694110e-01
3.535534e-01 5.450615e-01 1.620453e-01
3.535534e-01 5.524272e-01 1.546796e-01
3.535534e-01 5.597929e-01 1.473139e-01
3.535534e-01 5.671586e-01 1.399482e-01
3.535534e-01 5.745243e-01 1.325825e-01
3.535534e-01 5.818900e-01 1.252168e-01
3.535534e-01 5.892557e-01 1.178511e-01
3.535534e-01 5.966213e-01 1.104854e-01
3.535534e-01 6.039870e-01 1.031197e-01
3.535534e-01 6.113527e-01 9.575404e-02
3.535534e-01 6.187184e-01 8.838835e-02
3.535534e-01 6.260841e-01 8.102265e-02
3.535534e-01 6.334498e-01 7.365696e-02
3.535534e-01 6.408155e-01 6.629126e-02
3.535534e-01 6.481812e-01 5.892557e-02
3.535534e-01 6.555469e-01 5.155987e-02
3.535534e-01 6.629126e-01 4.419417e-02
3.535534e-01 6.702783e-01 3.682848e-02
3.535534e-01 6.776440e-01 2.946278e-02
3.535534e-01 6.850097e-01 2.209709e-02
3.535534e-01 6.923754e-01 1.473139e-02
3.535534e-01 6.997411e-01 7.365696e-03
3.535534e-01 7.071068e-01 -2.255239e-17
3.428397e-01 7.071068e-01 1.847794e-17
3.321259e-01 7.071068e-01 -3.070129e-17
3.214122e-01 7.071068e-01 1.032904e-17
3.106984e-01 7.071068e-01 -3.885019e-17
2.999847e-01 7.071068e-01 2.180139e-18
2.892710e-01 7.071068e-01 -1.372087e-16
2.785572e-01 7.071068e-01 -5.968761e-18
2.678435e-01 7.071068e-01 -1.453576e-16
2.571297e-01 7.071068e-01 -1.411766e-17
2.464160e-01 7.071068e-01 -7.500183e-17
2.357023e-01 7.071068e-01 4.453312e-17
2.249885e-01 7.071068e-01 7.058831e-18
2.142748e-01 7.071068e-01 4.808916e-17
2.035610e-01 7.071068e-01 -1.090069e-18
1.928473e-01 7.071068e-01 3.994026e-17
1.821336e-01 7.071068e-01 -9.238970e-18
1.714198e-01 7.071068e-01 3.179136e-17
1.607061e-01 7.071068e-01 -1.738787e-17
1.499923e-01 7.071068e-01 2.364246e-17
1.392786e-01 7.071068e-01 -2.553677e-17
1.285649e-01 7.071068e-01 1.549356e-17
1.178511e-01 7.071068e-01 4.481895e-17
1.071374e-01 7.071068e-01 -4.360278e-18
9.642365e-02 7.071068e-01 3.667005e-17
8.570991e-02 7.071068e-01 3.259560e-17
7.499617e-02 7.071068e-01 2.852115e-17
6.428243e-02 7.071068e-01 2.444670e-17
5.356870e-02 7.071068e-01 2.037225e-17
4.285496e-02 7.071068e-01 1.629780e-17
3.214122e-02 7.071068e-01 1.222335e-17
2.142748e-02 7.071068e-01 8.148900e-18
1.071374e-02 7.071068e-01 4.074450e-18
0.000000e+00 7.071068e-01 0.000000e+00
