# serial: JuKKR_v3.1-1736-gb72ea30_intel_20220915162434
#   Re(E)   Im(E)   k_x   k_y   k_z   DEN_tot   DEN_s,p,...
 -0.092276  0.000995 -0.000000  0.384749  0.000000  0.11044128E-01  0.29424107E-02  0.16130460E-02  0.64640458E-02  0.24625829E-04
 -0.092276  0.000995 -0.000000  0.395148  0.000000  0.10680519E-01  0.26263818E-02  0.15421548E-02  0.64867561E-02  0.25226130E-04
 -0.092276  0.000995 -0.000000  0.405546  0.000000  0.10361025E-01  0.23491430E-02  0.14758122E-02  0.65102456E-02  0.25824096E-04
 -0.092276  0.000995  0.000000  0.415945 -0.000000  0.10079958E-01  0.21053939E-02  0.14136792E-02  0.65344646E-02  0.26420459E-04
 -0.092276  0.000995 -0.000000  0.426344  0.000000  0.98324687E-02  0.18906503E-02  0.13554510E-02  0.65593517E-02  0.27015651E-04
 -0.092276  0.000995  0.000000  0.436742 -0.000000  0.96143930E-02  0.17010951E-02  0.13008518E-02  0.65848363E-02  0.27609844E-04
 -0.092276  0.000995 -0.000000  0.447141  0.000000  0.94221494E-02  0.15334755E-02  0.12496331E-02  0.66108378E-02  0.28202933E-04
 -0.092276  0.000995  0.000000  0.457540 -0.000000  0.92526493E-02  0.13850158E-02  0.12015737E-02  0.66372654E-02  0.28794521E-04
 -0.092276  0.000995 -0.000000  0.467938  0.000000  0.91032104E-02  0.12533323E-02  0.11564738E-02  0.66640203E-02  0.29383960E-04
 -0.092276  0.000995 -0.000000  0.478337  0.000000  0.89714999E-02  0.11363788E-02  0.11141556E-02  0.66909952E-02  0.29970336E-04
 -0.092276  0.000995 -0.000000  0.488736  0.000000  0.88554798E-02  0.10323916E-02  0.10744600E-02  0.67180757E-02  0.30552487E-04
 -0.092276  0.000995 -0.000000  0.499134  0.000000  0.87533673E-02  0.93985128E-03  0.10372469E-02  0.67451402E-02  0.31128996E-04
 -0.092276  0.000995  0.000000  0.509533 -0.000000  0.86635918E-02  0.85744065E-03  0.10023910E-02  0.67720619E-02  0.31698241E-04
 -0.092276  0.000995 -0.000000  0.519931  0.000000  0.85847683E-02  0.78401851E-03  0.96978168E-03  0.67987097E-02  0.32258394E-04
 -0.092276  0.000995  0.000000  0.530330 -0.000000  0.85156744E-02  0.71859628E-03  0.93932244E-03  0.68249483E-02  0.32807430E-04
 -0.092276  0.000995 -0.000000  0.540729  0.000000  0.84552241E-02  0.66031265E-03  0.91092785E-03  0.68506404E-02  0.33343181E-04
 -0.092276  0.000995  0.000000  0.551127 -0.000000  0.84024535E-02  0.60841885E-03  0.88452360E-03  0.68756477E-02  0.33863346E-04
 -0.092276  0.000995 -0.000000  0.561526  0.000000  0.83565049E-02  0.56226245E-03  0.86004486E-03  0.68998321E-02  0.34365529E-04
 -0.092276  0.000995  0.000000  0.571925 -0.000000  0.83166159E-02  0.52127642E-03  0.83743624E-03  0.69230560E-02  0.34847250E-04
 -0.092276  0.000995 -0.000000  0.582323  0.000000  0.82821066E-02  0.48496585E-03  0.81664943E-03  0.69451853E-02  0.35306012E-04
 -0.092276  0.000995 -0.000000  0.592722  0.000000  0.82523724E-02  0.45290032E-03  0.79764314E-03  0.69660897E-02  0.35739318E-04
 -0.092276  0.000995 -0.000000  0.603120  0.000000  0.82268777E-02  0.42470698E-03  0.78038277E-03  0.69856433E-02  0.36144694E-04
 -0.092276  0.000995 -0.000000  0.613519  0.000000  0.82051479E-02  0.40006222E-03  0.76483861E-03  0.70037273E-02  0.36519752E-04
 -0.092276  0.000995 -0.000000  0.623918  0.000000  0.81867656E-02  0.37868740E-03  0.75098594E-03  0.70202301E-02  0.36862202E-04
 -0.092276  0.000995 -0.000000  0.634316  0.000000  0.81713665E-02  0.36034378E-03  0.73880409E-03  0.70350487E-02  0.37169900E-04
 -0.092276  0.000995  0.000000  0.644715 -0.000000  0.81586360E-02  0.34482925E-03  0.72827644E-03  0.70480895E-02  0.37440862E-04
 -0.092276  0.000995 -0.000000  0.655114  0.000000  0.81483060E-02  0.33197409E-03  0.71938917E-03  0.70592695E-02  0.37673313E-04
 -0.092276  0.000995  0.000000  0.665512 -0.000000  0.81401531E-02  0.32163893E-03  0.71213133E-03  0.70685171E-02  0.37865703E-04
 -0.092276  0.000995 -0.000000  0.675911  0.000000  0.81339968E-02  0.31371278E-03  0.70649462E-03  0.70757727E-02  0.38016728E-04
 -0.092276  0.000995  0.000000  0.686310 -0.000000  0.81296980E-02  0.30811073E-03  0.70247269E-03  0.70809892E-02  0.38125354E-04
 -0.092276  0.000995 -0.000000  0.696708  0.000000  0.81271580E-02  0.30477310E-03  0.70006119E-03  0.70841328E-02  0.38190833E-04
 -0.092276  0.000995  0.000000  0.707107  0.000000  0.81263178E-02  0.30366449E-03  0.69925765E-03  0.70851830E-02  0.38212710E-04
 -0.092276  0.000995  0.007686  0.707107  0.007686  0.81250346E-02  0.30332867E-03  0.69979392E-03  0.70837612E-02  0.38150868E-04
 -0.092276  0.000995  0.015372  0.707107  0.015372  0.81212010E-02  0.30232671E-03  0.70139671E-03  0.70795117E-02  0.37965818E-04
 -0.092276  0.000995  0.023058  0.707107  0.023058  0.81148649E-02  0.30067509E-03  0.70404810E-03  0.70724827E-02  0.37658983E-04
 -0.092276  0.000995  0.030744  0.707107  0.030744  0.81061053E-02  0.29840095E-03  0.70771872E-03  0.70627529E-02  0.37232708E-04
 -0.092276  0.000995  0.038430  0.707107  0.038430  0.80950310E-02  0.29554174E-03  0.71236830E-03  0.70504308E-02  0.36690216E-04
 -0.092276  0.000995  0.046116  0.707107  0.046116  0.80817789E-02  0.29214467E-03  0.71794664E-03  0.70356520E-02  0.36035561E-04
 -0.092276  0.000995  0.053802  0.707107  0.053802  0.80665116E-02  0.28826600E-03  0.72439466E-03  0.70185774E-02  0.35273552E-04
 -0.092276  0.000995  0.061488  0.707107  0.061488  0.80494153E-02  0.28397031E-03  0.73164569E-03  0.69993896E-02  0.34409681E-04
 -0.092276  0.000995  0.069173  0.707107  0.069173  0.80306965E-02  0.27932963E-03  0.73962685E-03  0.69782900E-02  0.33450037E-04
